,open,open close,close,area,address,name,mub,b_day,franchise,size,addr,영업상태
286,2011-06-08,3,2014-04-16,26.24,중구,칼디&커피,2,1043,2,1,8,폐업
287,2005-03-07,3,2013-02-18,5.98,중구,시애틀의잠못이루는밤,2,2905,2,1,8,폐업
288,2001-01-20,3,2012-02-28,19.5,중구,아엘리아,2,4056,2,1,8,폐업
289,2005-04-06,3,2009-02-03,22.1,중구,시애틀의잠못이루는밤,2,1399,2,1,8,폐업
290,2005-04-21,3,2007-05-15,54.49,중구,미니커피숍,2,754,2,3,8,폐업
291,2011-02-11,3,2015-06-17,26.71,중구,은토끼,2,1587,2,1,8,폐업
292,2011-02-17,3,2014-09-03,75.96,중구,피커 커피,2,1294,2,3,8,폐업
293,2011-01-07,3,2014-10-22,90.78,중구,카페베네,2,1384,2,4,8,폐업
294,2011-04-06,3,2013-02-04,12.81,중구,마리,2,670,2,1,8,폐업
295,2009-07-01,3,2016-12-20,40.73,중구,카페0220,2,2729,2,2,8,폐업
296,2010-07-08,3,2021-08-09,128.17,중구,핸즈커피봉산문화센터점,1,4050,1,4,8,폐업
297,2010-07-29,3,2014-10-22,103.3,중구,카페베네,2,1546,2,4,8,폐업
298,2010-08-05,3,2012-06-28,32.24,중구,커피트리,2,693,2,2,8,폐업
299,2011-11-01,3,2016-07-04,109.49,중구,오웬즈커피,2,1707,2,4,8,폐업
300,2000-12-20,3,2003-11-19,24.15,중구,부드러운커피,2,1064,2,1,8,폐업
301,1987-08-20,3,2004-08-21,33.79,중구,산하루,2,6211,2,2,8,폐업
302,2010-07-01,3,2015-07-21,90.82,중구,스무디킹 대구동성로점,2,1846,1,4,8,폐업
303,2010-12-10,3,2017-07-07,22.4,중구,카페베네 서문시장점,2,2401,1,1,8,폐업
304,2010-12-16,3,2014-02-05,27.0,중구,브랜치카페 영타운점,2,1147,1,1,8,폐업
305,2004-02-19,3,2018-12-21,113.52,중구,(주)다빈치 2.28공원점,2,5419,1,4,8,폐업
306,2004-03-18,3,2006-07-14,57.39,중구,인연락,2,848,2,3,8,폐업
307,2010-06-11,3,2013-03-11,138.54,중구,카페브리스톳,2,1004,2,4,8,폐업
308,2010-06-11,3,2014-06-13,38.29,중구,콜드스톤중앙로점,2,1463,1,2,8,폐업
309,2010-06-21,3,2019-11-01,45.98,중구,마이페어레이디,2,3420,2,2,8,폐업
310,2009-05-11,3,2010-09-06,108.1,중구,시애틀의잠못이루는밤,2,483,2,4,8,폐업
311,2009-05-14,3,2010-02-01,27.66,중구,카페보우,2,263,2,1,8,폐업
312,2009-05-27,3,2011-10-13,42.0,중구,더찰스,2,869,2,2,8,폐업
313,2011-07-11,3,2012-08-02,15.0,중구,카페 더크레마,2,388,2,1,8,폐업
314,2011-07-19,3,2015-07-03,45.57,중구,베로 동성로점,2,1445,1,2,8,폐업
315,2011-01-04,3,2014-11-11,45.24,중구,귀빈커피,2,1407,2,2,8,폐업
316,2010-06-21,3,2010-12-31,30.8,중구,커피플래닛,2,193,2,2,8,폐업
317,2010-10-22,3,2013-02-04,52.94,중구,노랑가방,2,836,2,3,8,폐업
318,2010-10-28,3,2015-11-02,40.6,중구,퀸즈카페,2,1831,2,2,8,폐업
319,2010-11-04,3,2011-02-18,113.53,중구,슈만&,2,106,2,4,8,폐업
320,2011-06-29,3,2021-05-14,30.88,중구,모딜리안,2,3607,2,2,8,폐업
321,2009-11-23,3,2018-07-12,48.72,중구,안녕'슐츠,2,3153,2,3,8,폐업
322,2010-11-08,3,2011-02-22,94.16,중구,비오(Pio),2,106,2,4,8,폐업
323,2009-12-03,3,2015-01-14,98.03,중구,씨앤파모스 까페,2,1868,2,4,8,폐업
324,2010-12-16,3,2016-04-08,57.94,중구,라빠시옹,2,1940,2,3,8,폐업
325,2009-12-09,3,2014-02-26,51.74,중구,마운트 커피(The mount coffee),2,1540,2,3,8,폐업
326,2003-08-18,3,2004-04-23,272.0,중구,골드구스,2,249,2,4,8,폐업
327,2003-09-18,3,2007-03-16,64.25,중구,새금수커피숍,2,1275,2,3,8,폐업
328,2003-11-13,3,2004-11-12,29.24,중구,포츈.존,2,365,2,2,8,폐업
329,2003-12-13,3,2008-01-30,60.58,중구,청원사주휴게실,2,1509,2,3,8,폐업
330,2003-03-21,3,2014-10-23,46.85,중구,지원커피숍,2,4234,2,3,8,폐업
331,2011-08-24,3,2014-01-06,43.0,중구,드롭(dropp),2,866,2,2,8,폐업
332,2011-08-30,3,2013-12-17,47.26,중구,하브앤토닥토닥,2,840,2,3,8,폐업
333,2011-09-06,3,2013-01-23,9.95,중구,카페 픽스(cafe fix),2,505,2,1,8,폐업
334,2009-09-24,3,2017-08-25,57.6,중구,핸즈커피 더락점,2,2892,1,3,8,폐업
335,2009-10-05,3,2013-07-15,13.8,중구,솔레,2,1379,2,1,8,폐업
336,2010-10-22,3,2017-05-12,128.4,중구,카르페디엠,1,2394,2,4,8,폐업
337,2010-12-07,3,2016-01-05,42.88,중구,더 머그,2,1855,2,2,8,폐업
338,2009-11-30,3,2018-10-30,70.87,중구,카페최가네,2,3256,2,3,8,폐업
339,2003-04-02,3,2003-06-14,22.5,중구,낭띠커피,2,73,2,1,8,폐업
340,2003-04-04,3,2006-11-21,14.28,중구,라끄레마,2,1327,2,1,8,폐업
341,2003-04-17,3,2005-04-07,38.16,중구,커피친구,2,721,2,2,8,폐업
342,2003-04-18,3,2004-08-26,40.0,중구,진커피,2,496,2,2,8,폐업
343,2003-04-30,3,2016-03-22,24.8,중구,아로텟스커피하우스,2,4710,2,1,8,폐업
344,2003-05-19,3,2005-03-17,3.6,중구,이에스이,2,668,2,1,8,폐업
345,2011-09-19,3,2019-01-03,37.5,중구,홀릭홀릭,2,2663,2,2,8,폐업
346,2003-02-26,3,2011-01-21,11.0,중구,(주)세븐일레븐동인2호점,2,2886,1,1,8,폐업
347,2003-03-03,3,2005-10-31,3.0,중구,샤델리밀리오레점,2,973,1,1,8,폐업
348,2002-11-06,3,2004-11-26,40.0,중구,일월회,2,751,2,2,8,폐업
349,2011-08-23,3,2015-02-25,50.13,중구,컵케익스토리 & 카페,2,1282,2,3,8,폐업
350,2006-06-15,3,2012-06-01,183.37,중구,동부쉼터,2,2178,2,4,8,폐업
351,2006-02-07,3,2013-01-31,22.59,중구,블랑쉐,2,2550,2,1,8,폐업
352,2006-02-10,3,2017-04-03,49.5,중구,할리스커피,2,4070,2,3,8,폐업
353,2006-05-01,3,2008-01-16,9.9,중구,코지스커피,2,625,2,1,8,폐업
354,2006-05-15,3,2006-07-21,23.0,중구,몰리엔도까페,2,67,2,1,8,폐업
355,2006-05-19,3,2012-03-09,224.31,중구,스타벅스동성로점,2,2121,1,4,8,폐업
356,2006-08-31,3,2010-08-13,45.66,중구,최가네,2,1443,2,2,8,폐업
357,2002-11-27,3,2018-08-30,38.88,중구,다빈치 국채보상로점,2,5755,1,2,8,폐업
358,2002-10-07,3,2005-01-29,65.8,중구,비커피솦,2,845,2,3,8,폐업
359,2002-10-25,3,2004-12-29,23.4,중구,가버나움,2,796,2,1,8,폐업
360,2011-08-10,3,2015-12-11,38.25,중구,콜드스톤,2,1584,2,2,8,폐업
361,2006-06-08,3,2008-08-22,65.6,중구,다빈치,2,806,2,3,8,폐업
362,2002-05-01,3,2003-08-18,90.2,중구,몰디브,2,474,2,4,8,폐업
363,2006-04-17,3,2018-10-01,42.6,중구,카페 봄봄,2,4550,2,2,8,폐업
364,2011-08-09,3,2012-02-16,16.89,중구,화이트 커피(White Coffee),2,191,2,1,8,폐업
365,1982-10-19,3,2014-11-17,47.82,중구,엘디스리젠트 커피숍,2,11717,2,3,8,폐업
366,2002-02-07,3,2006-09-18,7.5,중구,다빈치,2,1684,2,1,8,폐업
367,2006-06-19,3,2006-11-23,58.29,중구,샘(Sem),2,157,2,3,8,폐업
368,2006-06-20,3,2012-02-02,16.08,중구,커피 피카소,2,2053,2,1,8,폐업
369,2006-03-15,3,2006-12-01,50.2,중구,스위트번스,2,261,2,3,8,폐업
370,2011-03-29,3,2021-03-23,41.6,중구,아리스타커피 서문시장점,2,3647,1,2,8,폐업
371,2011-04-07,3,2013-04-23,34.98,중구,에스투엠지,2,747,2,2,8,폐업
372,2010-07-29,3,2014-10-22,92.9,중구,카페베네,2,1546,2,4,8,폐업
373,2011-04-21,3,2019-08-29,48.75,중구,강남커피,2,3052,2,3,8,폐업
374,2011-08-05,3,2014-01-15,6.6,중구,미나미 머핀,2,894,2,1,8,폐업
375,2010-08-19,3,2017-09-26,108.02,중구,커피 플리즈,2,2595,2,4,8,폐업
376,2011-04-29,3,2016-09-20,36.12,중구,베로,2,1971,2,2,8,폐업
377,2010-09-07,3,2013-07-23,45.58,중구,모카덴,2,1050,2,2,8,폐업
378,2010-09-09,3,2019-03-13,75.0,중구,물음표까페,2,3107,2,3,8,폐업
379,2011-06-03,3,2011-12-16,32.68,중구,달리,2,196,2,2,8,폐업
380,2011-05-09,3,2017-10-11,22.05,중구,디렉션커피,2,2347,2,1,8,폐업
381,2011-05-19,3,2021-07-30,15.45,중구,반디의꿈,2,3725,2,1,8,폐업
382,2011-08-10,3,2016-11-01,12.8,중구,키즈 스타,2,1910,2,1,8,폐업
383,2009-03-17,3,2010-02-24,17.2,중구,더플레이,2,344,2,1,8,폐업
384,2005-08-26,3,2008-05-09,49.0,중구,빨라쪼아이스크림,2,987,2,3,8,폐업
385,1998-06-08,3,2006-08-31,18.25,중구,처음처럼,2,3006,2,1,8,폐업
386,2005-08-26,3,2006-02-01,11.1,중구,시애틀의잠못이루는밤에,2,159,2,1,8,폐업
387,2001-07-19,3,2015-09-11,73.95,중구,빈스앤빈스,2,5167,2,3,8,폐업
388,2005-10-13,3,2017-10-10,80.64,중구,(주)다빈치대백점,1,4380,1,3,8,폐업
389,1993-09-13,3,2008-09-22,71.78,중구,메종,2,5488,2,3,8,폐업
390,1990-02-14,3,2019-10-01,61.88,중구,물고기와 국화,2,10821,2,3,8,폐업
391,1993-03-30,3,2019-11-25,150.99,중구,에떼,1,9736,2,4,8,폐업
392,2019-05-07,3,2020-09-24,69.0,중구,모가(moga),2,506,2,3,8,폐업
393,2019-04-29,3,2020-12-28,50.46,중구,헤르츠(Hertz),2,609,2,3,8,폐업
394,2019-03-21,3,2021-04-14,51.05,중구,덤보(DUMBO),2,755,2,3,8,폐업
395,2019-05-29,3,2020-07-21,49.2,중구,호이차 동성로점,2,419,1,3,8,폐업
396,2019-05-08,3,2020-06-09,18.2,중구,쩐주단 대구백화점,2,398,1,1,8,폐업
397,2019-04-17,3,2020-01-16,94.56,중구,대봉당1297,2,274,2,4,8,폐업
398,2019-06-10,3,2021-02-17,28.7,중구,카페도씨,2,618,2,2,8,폐업
399,2019-05-14,3,2019-07-04,4.5,중구,(주)아모레퍼시픽오설록,2,51,2,1,8,폐업
400,2019-04-05,3,2021-08-05,8.8,중구,대구스낵카페,2,853,2,1,8,폐업
401,2019-06-18,3,2021-04-21,26.5,중구,대머리초밥,2,673,2,1,8,폐업
402,2019-06-18,3,2020-02-03,429.0,중구,프라그란자(동성로점),2,230,1,4,8,폐업
403,1994-01-12,3,2005-07-18,48.84,중구,원두,2,4205,2,3,8,폐업
404,2015-12-03,3,2017-09-11,42.1,중구,커피묻은옷,2,648,2,2,8,폐업
405,2016-03-18,3,2021-03-09,48.8,중구,오디너리히어로즈,2,1817,2,3,8,폐업
406,2015-12-29,3,2018-12-21,21.2,중구,돈워리비해피,2,1088,2,1,8,폐업
407,2016-03-21,3,2018-04-27,24.2,중구,쪽방,2,767,2,1,8,폐업
408,2016-03-22,3,2016-05-26,4.14,중구,쎌(Cell),1,65,2,1,8,폐업
409,2016-03-22,3,2019-01-14,30.4,중구,쥬시반월당점,2,1028,1,2,8,폐업
410,2015-12-28,3,2016-12-30,17.4,중구,티아이피(T.I.P),2,368,2,1,8,폐업
411,2016-03-28,3,2019-04-29,95.2,중구,카페에이,2,1127,2,4,8,폐업
412,2016-04-07,3,2019-05-13,214.57,중구,감성충전소,1,1131,2,4,8,폐업
413,2015-12-18,3,2017-08-03,30.55,중구,복고다방,2,594,2,2,8,폐업
414,2016-03-25,3,2016-09-29,14.8,중구,크레이터스커피,1,188,2,1,8,폐업
415,2016-04-04,3,2019-04-01,49.4,중구,한라(HANRA),2,1092,2,3,8,폐업
416,2015-12-22,3,2017-01-25,40.5,중구,도피오커피경북대학교병원점,2,400,1,2,8,폐업
417,2015-12-23,3,2016-08-03,11.18,중구,가본,2,224,2,1,8,폐업
418,2015-12-23,3,2021-07-13,27.5,중구,피르밀렝게,2,2029,2,1,8,폐업
419,2015-12-23,3,2016-09-06,20.76,중구,호호베르,2,258,2,1,8,폐업
420,2009-07-28,3,2010-12-20,43.91,중구,델리아띠,2,510,2,2,8,폐업
421,2016-01-14,3,2021-09-17,94.08,중구,쎄라비,2,2073,2,4,8,폐업
422,2016-01-22,3,2018-12-28,28.91,중구,정민퀼트커피,2,1071,2,2,8,폐업
423,2016-01-25,3,2020-02-07,37.96,중구,카페 비콜로,2,1474,2,2,8,폐업
424,2009-08-25,3,2011-10-17,32.34,중구,나비드(NAVID),2,783,2,2,8,폐업
425,2010-09-20,3,2014-12-29,32.1,중구,콩만한 커피집,2,1561,2,2,8,폐업
426,2019-03-05,3,2021-04-30,10.6,중구,세븐,2,787,2,1,8,폐업
427,2019-06-03,3,2021-02-15,50.0,중구,스튜디오무명,2,623,2,3,8,폐업
428,2011-10-18,3,2013-11-21,69.85,중구,헬로키티카페 동성로점,2,765,1,3,8,폐업
429,2015-09-17,3,2017-12-04,43.35,중구,커피이야기,2,809,2,2,8,폐업
430,2015-10-07,3,2016-06-23,17.52,중구,코스모커피,2,260,2,1,8,폐업
431,2015-10-08,3,2018-06-27,12.94,중구,초콜릿카페,2,993,2,1,8,폐업
432,2014-12-03,3,2017-08-30,26.24,중구,커피 엔 향,2,1001,2,1,8,폐업
433,2014-12-05,3,2016-09-19,7.13,중구,엘모,2,654,2,1,8,폐업
434,2014-12-16,3,2019-01-30,27.52,중구,알라카르테,2,1506,2,1,8,폐업
435,2014-12-22,3,2021-09-27,286.95,중구,핸즈커피 중앙로점,1,2471,1,4,8,폐업
436,2015-01-02,3,2015-12-11,36.53,중구,강물,2,343,2,2,8,폐업
437,2015-01-09,3,2020-12-24,7.08,중구,톡(TOC),2,2176,2,1,8,폐업
438,2015-02-03,3,2016-01-06,7.03,중구,웰쥬,2,337,2,1,8,폐업
439,2015-02-05,3,2017-11-07,41.45,중구,미소머금고,2,1006,2,2,8,폐업
440,2015-11-18,3,2018-04-06,32.7,중구,터치카페,2,870,2,2,8,폐업
441,2015-02-24,3,2017-06-16,29.68,중구,초초상점,2,843,1,2,8,폐업
442,2015-03-03,3,2018-03-07,58.77,중구,시다모,2,1100,2,3,8,폐업
443,2015-03-05,3,2019-12-10,97.32,중구,미스터브리즈 커피,2,1741,2,4,8,폐업
444,2015-11-30,3,2019-06-19,58.3,중구,다이드,2,1297,2,3,8,폐업
445,2015-03-25,3,2016-12-02,10.65,중구,오다방,2,618,2,1,8,폐업
446,2016-02-26,3,2016-06-21,10.48,중구,짓네카페,2,116,2,1,8,폐업
447,2016-02-29,3,2017-04-07,48.82,중구,디렉션커피,2,403,2,3,8,폐업
448,2016-03-04,3,2016-07-28,229.35,중구,위시커피(WishCoffee),2,146,2,4,8,폐업
449,2018-01-26,3,2021-02-26,18.88,중구,29.5,2,1127,2,1,8,폐업
450,2018-05-04,3,2020-10-12,51.77,중구,마르코폴로,2,892,2,3,8,폐업
451,2017-04-11,3,2018-04-10,9.9,중구,플란다스의곰,2,364,2,1,8,폐업
452,2017-04-17,3,2017-07-13,82.25,중구,라쿠나마타타,2,87,2,4,8,폐업
453,2017-04-18,3,2018-03-19,9.74,중구,아성다방,2,335,2,1,8,폐업
454,2017-04-19,3,2020-07-16,126.9,중구,계산 1985,2,1184,2,4,8,폐업
455,2018-06-22,3,2020-07-10,113.3,중구,짤트(ZART),2,749,2,4,8,폐업
456,2018-06-26,3,2021-08-26,95.44,중구,플러스852갤러리카페(+852 gallery cafe),2,1157,2,4,8,폐업
457,2018-07-10,3,2018-10-05,88.23,중구,청라숲,2,87,2,4,8,폐업
458,2017-05-30,3,2018-04-02,36.67,중구,커피하이,2,307,2,2,8,폐업
459,2017-06-27,3,2018-06-25,459.02,중구,고바슨커피 동성로아비뇽점,1,363,1,4,8,폐업
460,2017-06-30,3,2017-10-10,91.13,중구,로스팅로보,2,102,2,4,8,폐업
461,2017-07-03,3,2019-08-01,60.0,중구,달콤커피 반월영풍문고점,1,759,1,3,8,폐업
462,2017-07-05,3,2019-06-28,180.54,중구,커피팀버서문점,1,723,1,4,8,폐업
463,2011-06-22,3,2015-07-17,282.3,중구,스타벅스 동성로 삼덕점,2,1486,1,4,8,폐업
464,2015-08-31,3,2019-12-19,21.02,중구,153,2,1571,2,1,8,폐업
465,2018-02-05,3,2020-03-27,55.28,중구,로운(LOUN),2,781,2,3,8,폐업
466,2015-09-16,3,2016-11-29,22.7,중구,일레븐(11),2,440,2,1,8,폐업
467,2018-03-08,3,2019-08-13,57.55,중구,뉴카페,2,523,2,3,8,폐업
468,2018-03-15,3,2021-09-27,532.25,중구,위나인,1,1292,2,4,8,폐업
469,2018-03-15,3,2021-07-02,80.66,중구,카페1972(Cafe 1972),2,1205,2,3,8,폐업
470,2018-06-19,3,2018-11-21,10.45,중구,알토에고(Alter Ego),2,155,2,1,8,폐업
471,2018-06-21,3,2020-12-24,23.34,중구,쉬자좀닷컴(SHEZA ZOM.COM),2,917,2,1,8,폐업
472,2018-06-21,3,2019-12-13,68.08,중구,본더브레드,2,540,2,3,8,폐업
473,2017-02-27,3,2020-03-23,118.5,중구,매그놀리아코리아영남점,2,1120,1,4,8,폐업
474,2018-05-14,3,2020-02-18,110.29,중구,카페 91-1,2,645,2,4,8,폐업
475,2018-04-16,3,2019-12-16,36.8,중구,락립배약전골목점,2,609,1,2,8,폐업
476,2017-04-10,3,2018-05-02,51.6,중구,아이스크림커피,2,387,2,3,8,폐업
477,2017-03-17,3,2018-03-23,32.85,중구,왓위원트,2,371,2,2,8,폐업
478,2017-03-24,3,2019-02-11,10.83,중구,세모네모동그라미,2,689,2,1,8,폐업
479,2017-04-21,3,2019-09-10,59.42,중구,대봉아이씨(대봉IC),2,872,2,3,8,폐업
480,2017-04-21,3,2019-01-22,16.0,중구,프루스트리대구,2,641,2,1,8,폐업
481,2017-04-24,3,2020-03-31,34.25,중구,메르시커피(MerciCoffee),2,1072,2,2,8,폐업
482,2017-04-26,3,2020-01-14,208.07,중구,고바슨커피애비뉴점,2,993,1,4,8,폐업
483,2018-06-04,3,2020-12-14,33.68,중구,꽃빵,2,924,2,2,8,폐업
484,2017-05-12,3,2021-09-24,86.01,중구,카페모어댄,2,1596,2,4,8,폐업
485,2017-05-12,3,2017-07-10,22.4,중구,씨앤에스24,2,59,2,1,8,폐업
486,2017-05-15,3,2017-11-02,49.8,중구,이에커피,2,171,2,3,8,폐업
487,2017-05-15,3,2019-12-10,60.61,중구,바느질놀이터쏘잉다방,2,939,2,3,8,폐업
488,2017-05-22,3,2018-12-03,94.63,중구,브린,2,560,2,4,8,폐업
489,2010-10-04,3,2015-07-27,21.47,중구,이태리 커피숍,2,1757,2,1,8,폐업
490,2011-06-21,3,2015-05-08,75.49,중구,꿈을 볶는 커피공방,2,1417,2,3,8,폐업
491,2015-07-20,3,2018-10-08,28.52,중구,카페 한지숲,2,1176,2,2,8,폐업
492,2017-12-22,3,2018-11-05,25.4,중구,꽃그늘,2,318,2,1,8,폐업
493,2018-01-02,3,2020-05-06,53.1,중구,디저트카페앤,2,855,2,3,8,폐업
494,2018-01-05,3,2019-04-09,21.55,중구,우드로잉,2,459,2,1,8,폐업
495,2018-04-09,3,2020-12-30,80.2,중구,(주)디센트스터디카페,2,996,2,3,8,폐업
496,2017-01-20,3,2019-05-20,7.84,중구,아쥬르(끌레르또),2,850,2,1,8,폐업
497,2017-01-31,3,2019-11-07,40.1,중구,골목23,2,1010,2,2,8,폐업
498,2017-03-07,3,2017-12-28,21.55,중구,마음눈,2,296,2,1,8,폐업
499,2017-03-09,3,2018-01-19,11.28,중구,팬도로시 경대치과병원점,2,316,1,1,8,폐업
500,2017-03-14,3,2018-03-21,40.4,중구,북성미인,2,372,2,2,8,폐업
501,2017-03-15,3,2019-12-11,163.12,중구,제이더블유작품,2,1001,2,4,8,폐업
502,2017-03-16,3,2018-01-25,45.98,중구,(주)더퍼스트클래스,2,315,2,2,8,폐업
503,2017-03-16,3,2019-07-02,91.62,중구,더소사이어티커피,2,838,2,4,8,폐업
504,2018-04-26,3,2019-11-06,59.5,중구,갤러리유칼립투스,2,559,2,3,8,폐업
505,2017-03-28,3,2017-09-19,63.12,중구,휴커피,2,175,2,3,8,폐업
506,2017-03-29,3,2018-04-04,12.77,중구,더카페,2,371,2,1,8,폐업
507,2017-04-07,3,2018-12-28,59.01,중구,인투더와일드,2,630,2,3,8,폐업
508,2015-07-14,3,2017-02-14,14.38,중구,비엘까페,2,581,2,1,8,폐업
509,2015-07-22,3,2018-12-24,81.6,중구,카페(cafe)학당,2,1251,2,3,8,폐업
510,2015-07-29,3,2017-12-08,66.76,중구,카페 드 모다,2,863,2,3,8,폐업
511,2015-07-31,3,2019-03-14,41.09,중구,빽다방대구동성로3호점,2,1322,1,2,8,폐업
512,2017-12-05,3,2021-07-08,24.57,중구,이너피스커피,2,1311,2,1,8,폐업
513,2015-08-11,3,2020-12-04,74.19,중구,스토아36.5&자작나눔 지점,2,1942,1,3,8,폐업
514,2016-11-23,3,2018-07-02,34.81,중구,카페어글리,2,586,2,2,8,폐업
515,2018-04-24,3,2018-09-06,36.0,중구,스마트타임커피,2,135,2,2,8,폐업
516,2018-04-25,3,2021-08-20,39.24,중구,멜티드(MELTED),2,1213,2,2,8,폐업
517,2018-02-12,3,2018-06-20,24.99,중구,모디몽(Modimong),2,128,2,1,8,폐업
518,2018-02-21,3,2019-07-09,28.4,중구,생또노레158(Saint-honore 158),2,503,2,1,8,폐업
519,2018-02-26,3,2020-02-03,42.98,중구,컴투게더,2,707,2,2,8,폐업
520,2016-12-06,3,2020-01-16,25.88,중구,구구커피,2,1136,2,1,8,폐업
521,2016-12-26,3,2017-09-25,29.54,중구,라이트모티프,2,273,2,2,8,폐업
522,2016-12-27,3,2020-07-03,47.9,중구,벌툰동성로점,2,1284,1,3,8,폐업
523,2016-12-27,3,2021-01-22,23.5,중구,커핑포스트,2,1487,2,1,8,폐업
524,2017-01-02,3,2020-11-02,35.76,중구,카페하루,2,1400,2,2,8,폐업
525,2010-09-20,3,2017-11-10,30.15,중구,카페유,2,2608,2,2,8,폐업
526,2017-10-31,3,2019-03-06,46.2,중구,베이지밀,2,491,2,2,8,폐업
527,2016-11-10,3,2019-11-04,7.32,중구,무지개다방과근대상회,2,1089,2,1,8,폐업
528,2017-12-12,3,2020-12-30,108.52,중구,오랑오랑 대구,2,1114,2,4,8,폐업
529,2017-12-13,3,2021-01-13,45.77,중구,정살롱,2,1127,2,2,8,폐업
530,2017-02-08,3,2018-01-25,29.44,중구,꼬모,2,351,2,2,8,폐업
531,2017-02-10,3,2017-09-27,83.5,중구,꽃하는언니빵굽는동생(꽃빵),2,229,2,4,8,폐업
532,2017-02-22,3,2021-07-02,15.0,중구,한뼘커피,2,1591,2,1,8,폐업
533,2017-02-22,3,2018-07-25,20.59,중구,더치앤빈,2,518,2,1,8,폐업
534,2017-02-23,3,2021-02-08,75.08,중구,컴피커피,2,1446,2,3,8,폐업
535,2017-02-23,3,2017-12-15,95.31,중구,파라볼라,2,295,2,4,8,폐업
536,2017-09-25,3,2019-08-12,76.39,중구,언타이틀,2,686,2,3,8,폐업
537,2017-09-28,3,2019-02-20,110.8,중구,어뮤즈(amuse),1,510,2,4,8,폐업
538,2017-11-15,3,2018-10-11,24.1,중구,라우스터프,2,330,2,1,8,폐업
539,2017-11-23,3,2018-03-21,4.45,중구,엠부티크,2,118,2,1,8,폐업
540,2017-11-27,3,2020-01-31,232.4,중구,블레스롤대백프라자점,2,795,1,4,8,폐업
541,2016-12-19,3,2017-11-28,40.6,중구,달콤함디저트,2,344,2,2,8,폐업
542,2012-01-25,3,2017-01-12,15.07,중구,커피내리는 남자,2,1814,2,1,8,폐업
543,2014-06-03,3,2016-05-19,75.4,중구,향기 든자리,2,716,2,3,8,폐업
544,2007-06-18,3,2018-03-26,57.27,중구,국제휴게실,2,3934,2,3,8,폐업
545,2007-07-16,3,2010-10-01,56.36,중구,아띠(ADDI),2,1173,2,3,8,폐업
546,2007-07-26,3,2017-12-08,118.32,중구,핸즈커피(공평점),2,3788,1,4,8,폐업
547,2013-09-30,3,2015-11-23,29.25,중구,카페 오 예,2,784,2,2,8,폐업
548,2012-10-17,3,2014-02-14,57.96,중구,전광수 커피에스프레소,2,485,2,3,8,폐업
549,2012-09-03,3,2013-11-15,22.12,중구,길카페,2,438,2,1,8,폐업
550,2012-11-13,3,2014-11-17,36.6,중구,잉카,2,734,2,2,8,폐업
551,2012-09-20,3,2014-11-19,27.57,중구,커피 마시는 토끼,2,790,2,1,8,폐업
552,2012-11-21,3,2015-11-10,41.48,중구,대자연 커피,2,1084,2,2,8,폐업
553,2012-11-27,3,2015-10-21,490.0,중구,동성아이엔씨,2,1058,2,4,8,폐업
554,2012-12-04,3,2016-01-26,22.4,중구,더 브릿지,2,1148,2,1,8,폐업
555,2012-02-22,3,2017-04-05,122.11,중구,망고식스,2,1869,2,4,8,폐업
556,2012-02-28,3,2017-03-03,128.09,중구,파스쿠찌 대구롯데시네마 아카데미점,2,1830,1,4,8,폐업
557,2012-03-07,3,2021-04-15,26.02,중구,안커피,2,3326,2,1,8,폐업
558,2014-10-10,3,2015-03-24,15.62,중구,아이스까까,2,165,2,1,8,폐업
559,2015-08-03,3,2018-04-23,35.89,중구,스마트타임커피,2,994,2,2,8,폐업
560,2014-10-16,3,2016-06-16,32.9,중구,오늘은,2,609,2,2,8,폐업
561,2016-11-30,3,2017-08-04,31.24,중구,카시오페아,2,247,2,2,8,폐업
562,2016-11-30,3,2017-12-27,128.16,중구,호롱,2,392,2,4,8,폐업
563,2012-08-13,3,2020-06-26,87.15,중구,블레스유,2,2874,2,4,8,폐업
564,2012-08-16,3,2016-05-12,40.57,중구,카페 꿈(Cafe 꿈),2,1365,2,2,8,폐업
565,2007-07-06,3,2011-11-15,15.0,중구,브리스톳 동아쇼핑점,2,1593,1,1,8,폐업
566,2011-12-02,3,2016-08-03,22.2,중구,카페 삼덕상회,2,1706,2,1,8,폐업
567,2013-05-03,3,2013-07-26,17.03,중구,블랑쉐,2,84,2,1,8,폐업
568,2013-05-07,3,2015-07-15,55.78,중구,카페 오 예(Cafe oh yeah),2,799,2,3,8,폐업
569,2013-05-08,3,2014-01-21,9.6,중구,(주)커피명가,2,258,2,1,8,폐업
570,2006-10-10,3,2007-02-09,290.64,중구,세페우스,2,122,2,4,8,폐업
